Month,Day,Hour,PV-1 Solar Power,PV-2 Solar Power,PV-3 Solar Power
6,17,6,7.240712,9.490634,12.020352
6,17,7,25.121886,33.008939,41.696156
6,17,8,63.343741,83.724422,105.361441
6,17,9,88.503586,117.537823,147.597305
6,17,10,108.353145,144.51899,181.173638
6,17,11,121.105256,162.02621299999998,202.904792
6,17,12,125.0,166.666667,208.333333
6,17,13,125.0,166.666667,208.333333
6,17,14,118.411697,158.326397,198.357833
6,17,15,103.097179,137.388851,172.39719399999998
6,17,16,81.83439,108.57517999999999,136.497123
6,17,17,53.812182,71.039036,89.53194500000001
6,17,18,21.553483,28.317224,35.801392
6,17,19,2.404209,3.146482,4.005087
6,17,20,0.0,0.0,0.0
6,17,21,0.0,0.0,0.0
6,17,22,0.0,0.0,0.0
6,17,23,0.0,0.0,0.0
6,18,0,0.0,0.0,0.0
6,18,1,0.0,0.0,0.0
6,18,2,0.0,0.0,0.0
6,18,3,0.0,0.0,0.0
6,18,4,0.0,0.0,0.0
6,18,5,0.013621000000000001,0.007643,0.025658
6,18,6,7.545497999999999,9.888842,12.51906
6,18,7,25.799101999999998,33.90350299999999,42.816153
6,18,8,54.097774,71.44109900000001,90.044751
6,18,9,80.31077400000001,106.618726,134.126325
6,18,10,107.255608,143.28832,179.84951
6,18,11,119.294072,159.885377,200.481388
6,18,12,124.357168,166.666667,208.333333
6,18,13,122.76194,164.778157,206.643098
6,18,14,114.105083,152.859036,191.895059
6,18,15,99.195926,132.407772,166.482126
6,18,16,78.700213,104.54199899999999,131.67075200000002
6,18,17,51.932258000000004,68.621731,86.63031699999999
6,18,18,19.768779,25.986159999999998,32.907145
6,18,19,3.472585,4.5507089999999994,5.79026
6,18,20,0.0,0.0,0.0
6,18,21,0.0,0.0,0.0
6,18,22,0.0,0.0,0.0
6,18,23,0.0,0.0,0.0
6,19,0,0.0,0.0,0.0
6,19,1,0.0,0.0,0.0
6,19,2,0.0,0.0,0.0
6,19,3,0.0,0.0,0.0
6,19,4,0.0,0.0,0.0
6,19,5,-0.0,-0.0,-0.0
6,19,6,7.628565,9.998802,12.662545
6,19,7,15.659089,20.549425,25.989116999999997
6,19,8,39.192798,51.612297,65.104824
6,19,9,52.677976,69.559623,87.691755
6,19,10,74.51211199999999,98.860523,124.49002899999999
6,19,11,95.687754,127.587293,160.396814
6,19,12,109.752411,146.849068,184.359242
6,19,13,108.886646,145.70736799999997,182.995253
6,19,14,110.216047,147.50155900000001,185.21312
6,19,15,80.439368,106.87211500000001,134.540294
6,19,16,68.388947,90.63880499999999,114.23858800000001
6,19,17,36.580908,48.20246,60.929798000000005
6,19,18,19.174283,25.201749,31.920137
6,19,19,3.6773789999999997,4.819572,6.1308609999999994
6,19,20,0.0,0.0,0.0
6,19,21,0.0,0.0,0.0
6,19,22,0.0,0.0,0.0
6,19,23,0.0,0.0,0.0
6,20,0,0.0,0.0,0.0
6,20,1,0.0,0.0,0.0
6,20,2,0.0,0.0,0.0
6,20,3,0.0,0.0,0.0
6,20,4,0.0,0.0,0.0
6,20,5,-0.0,-0.0,-0.0
6,20,6,1.182318,1.544189,1.979775
6,20,7,16.498592000000002,21.667296999999998,27.434024
6,20,8,38.628645,50.917241000000004,64.335574
6,20,9,56.058766000000006,74.147448,93.583467
6,20,10,42.622572,56.237943,71.083434
6,20,11,45.220150000000004,59.694795,75.447857
6,20,12,82.190355,109.295422,137.667584
6,20,13,71.30988400000001,94.618102,119.312037
6,20,14,44.087824999999995,58.214404,73.639217
6,20,15,32.187685,42.411879,53.707883
6,20,16,39.37134,51.947086999999996,65.738575
6,20,17,20.089245,26.426855,33.528545
6,20,18,9.565603999999999,12.565005,15.975111
6,20,19,3.8196149999999998,5.010854999999999,6.388106
6,20,20,0.0,0.0,0.0
6,20,21,0.0,0.0,0.0
6,20,22,0.0,0.0,0.0
6,20,23,0.0,0.0,0.0
6,21,0,0.0,0.0,0.0
6,21,1,0.0,0.0,0.0
6,21,2,0.0,0.0,0.0
6,21,3,0.0,0.0,0.0
6,21,4,0.0,0.0,0.0
6,21,5,-0.0,-0.0,-0.0
6,21,6,3.636187,4.766948999999999,6.069525
6,21,7,29.999024000000002,39.485025,49.93096499999999
6,21,8,42.417572,55.967239,70.735811
6,21,9,70.41885,93.482459,117.949913
6,21,10,91.619787,122.187953,153.859114
6,21,11,97.504496,130.23459,163.924645
6,21,12,103.037283,137.865588,173.48463800000002
6,21,13,100.969367,135.093138,170.095927
6,21,14,85.432936,113.89117900000001,143.644424
6,21,15,74.626714,99.251544,125.328929
6,21,16,48.345697,63.937961,80.928564
6,21,17,44.65428300000001,59.024534,74.749151
6,21,18,20.517128,27.002515,34.273629
6,21,19,4.34217,5.699209,7.2679409999999995
6,21,20,0.0,0.0,0.0
6,21,21,0.0,0.0,0.0
6,21,22,0.0,0.0,0.0
6,21,23,0.0,0.0,0.0
6,22,0,0.0,0.0,0.0
6,22,1,0.0,0.0,0.0
6,22,2,0.0,0.0,0.0
6,22,3,0.0,0.0,0.0
6,22,4,0.0,0.0,0.0
6,22,5,-0.0,-0.0,-0.0
6,22,6,6.905822,9.06064,11.510883
6,22,7,0.6992430000000001,0.9110689999999999,1.1810930000000002
6,22,8,14.583283,19.162666,24.322522
6,22,9,21.995102,28.938705000000002,36.706762000000005
6,22,10,32.201765,42.439274,53.772919
6,22,11,24.417147,32.148701,40.794362
6,22,12,41.808476,55.214705,69.934144
6,22,13,71.7132,95.274636,120.304901
6,22,14,86.629612,115.490734,145.625741
6,22,15,82.884066,110.40042600000001,139.241432
6,22,16,58.616771,77.676375,98.214257
6,22,17,44.987097999999996,59.451488,75.256259
6,22,18,17.218649000000003,22.649098000000002,28.764078
6,22,19,4.342067,5.699129,7.267923
6,22,20,0.0,0.0,0.0
6,22,21,0.0,0.0,0.0
6,22,22,0.0,0.0,0.0
6,22,23,0.0,0.0,0.0
6,23,0,0.0,0.0,0.0
6,23,1,0.0,0.0,0.0
6,23,2,0.0,0.0,0.0
6,23,3,0.0,0.0,0.0
6,23,4,0.0,0.0,0.0
6,23,5,-0.0,-0.0,-0.0
6,23,6,7.613091000000001,9.991415000000002,12.693704
6,23,7,26.25449,34.543644,43.736383000000004
6,23,8,48.878509,64.552269,81.56211400000001
6,23,9,72.236784,95.85409200000001,120.91794800000001
6,23,10,86.517231,115.13508,145.045355
6,23,11,57.569815999999996,76.203882,96.326939
6,23,12,95.855709,127.83961500000001,160.92737599999998
6,23,13,73.77317699999999,97.935463,123.54761
6,23,14,93.049719,124.042679,156.184956
6,23,15,70.432633,93.463289,117.96981600000001
6,23,16,59.108663,78.25339,98.863185
6,23,17,16.263764,21.388043000000003,27.177598999999997
6,23,18,11.306906999999999,14.859209,18.899214
6,23,19,3.974334,5.21629,6.657225
6,23,20,0.0,0.0,0.0
6,23,21,0.0,0.0,0.0
6,23,22,0.0,0.0,0.0
6,23,23,0.0,0.0,0.0
6,24,0,0.0,0.0,0.0
6,24,1,0.0,0.0,0.0
6,24,2,0.0,0.0,0.0
6,24,3,0.0,0.0,0.0
6,24,4,0.0,0.0,0.0
6,24,5,-0.0,-0.0,-0.0
6,24,6,0.024132,0.023111,0.050929
6,24,7,10.278383,13.497639999999999,17.145979999999998
6,24,8,15.411046,20.25309,25.702896
6,24,9,24.691136,32.489216,41.165794
6,24,10,27.894322,36.732207,46.543212
6,24,11,49.05399,64.883867,82.085996
6,24,12,26.96574,35.535845,45.088552
6,24,13,10.691966,14.053902,17.883428
6,24,14,37.043731,48.892497999999996,61.949914
6,24,15,48.202623,63.753835,80.686356
6,24,16,50.963648,67.435073,85.317937
6,24,17,6.537566,8.586442,10.939941000000001
6,24,18,14.243717,18.722813,23.780900000000003
6,24,19,4.225864,5.546241,7.073547
6,24,20,0.0,0.0,0.0
6,24,21,0.0,0.0,0.0
6,24,22,0.0,0.0,0.0
6,24,23,0.0,0.0,0.0
6,25,0,0.0,0.0,0.0
6,25,1,0.0,0.0,0.0
6,25,2,0.0,0.0,0.0
6,25,3,0.0,0.0,0.0
6,25,4,0.0,0.0,0.0
6,25,5,-0.0,-0.0,-0.0
6,25,6,7.165377,9.403766,11.951016
6,25,7,25.414812,33.445208,42.363322999999994
6,25,8,58.985924,78.089654,98.61148399999999
6,25,9,82.835731,110.225072,138.927006
6,25,10,100.441571,134.216781,168.89971599999998
6,25,11,112.123015,150.30383600000002,188.955613
6,25,12,117.24210400000001,157.468637,197.921231
6,25,13,116.08081299999999,155.913611,196.016908
6,25,14,108.422466,145.36819699999998,182.936193
6,25,15,94.24133900000001,125.937234,158.751246
6,25,16,75.489544,100.432631,126.82866899999999
6,25,17,49.623444000000006,65.672966,83.158232
6,25,18,18.775646000000002,24.708554,31.383001
6,25,19,2.769326,3.6332959999999996,4.646913
6,25,20,0.0,0.0,0.0
6,25,21,0.0,0.0,0.0
6,25,22,0.0,0.0,0.0
6,25,23,0.0,0.0,0.0
6,26,0,0.0,0.0,0.0
6,26,1,0.0,0.0,0.0
6,26,2,0.0,0.0,0.0
6,26,3,0.0,0.0,0.0
6,26,4,0.0,0.0,0.0
6,26,5,-0.0,-0.0,-0.0
6,26,6,7.115594,9.339569,11.874103
6,26,7,24.454611,32.178376,40.774153
6,26,8,25.565153,33.656521999999995,42.673135
6,26,9,69.287594,91.970602,116.103156
6,26,10,68.874035,91.43464,115.46264
6,26,11,92.019942,122.838267,154.80688500000002
6,26,12,87.69157700000001,116.962089,147.50295
6,26,13,78.359363,104.26779499999999,131.581532
6,26,14,89.389118,119.31447299999999,150.447764
6,26,15,41.474779999999996,54.784014000000006,69.393965
6,26,16,27.711041,36.518167,46.335735
6,26,17,22.189789,29.213276,37.085021
6,26,18,11.179763000000001,14.693911,18.688647
6,26,19,-0.0,-0.0,-0.0
6,26,20,0.0,0.0,0.0
6,26,21,0.0,0.0,0.0
6,26,22,0.0,0.0,0.0
6,26,23,0.0,0.0,0.0
6,27,0,0.0,0.0,0.0
6,27,1,0.0,0.0,0.0
6,27,2,0.0,0.0,0.0
6,27,3,0.0,0.0,0.0
6,27,4,0.0,0.0,0.0
6,27,5,-0.0,-0.0,-0.0
6,27,6,5.3488370000000005,7.020612,8.940796
6,27,7,16.006691,21.040822,26.704166
6,27,8,36.580398,48.24031,61.066088
6,27,9,42.084711000000006,55.563033000000004,70.31643700000001
6,27,10,28.34001,37.33656,47.342634
6,27,11,48.794681,64.533155,81.66962699999999
6,27,12,65.95908299999999,87.567713,110.673512
6,27,13,61.100528,81.018029,102.431871
6,27,14,86.622827,115.49576300000001,145.64147599999998
6,27,15,74.02971400000001,98.413886,124.255125
6,27,16,48.761955,64.495897,81.648061
6,27,17,47.468548999999996,62.770516,79.462102
6,27,18,19.350847,25.467594000000002,32.342729
6,27,19,4.095880999999999,5.377622000000001,6.866333
6,27,20,0.0,0.0,0.0
6,27,21,0.0,0.0,0.0
6,27,22,0.0,0.0,0.0
6,27,23,0.0,0.0,0.0
6,28,0,0.0,0.0,0.0
6,28,1,0.0,0.0,0.0
6,28,2,0.0,0.0,0.0
6,28,3,0.0,0.0,0.0
6,28,4,0.0,0.0,0.0
6,28,5,-0.0,-0.0,-0.0
6,28,6,2.953869,3.8747759999999998,4.950875
6,28,7,14.380216,18.902754,24.014314
6,28,8,14.390277,18.918616999999998,24.042947
6,28,9,25.887169,34.091754,43.251343999999996
6,28,10,45.566250999999994,60.211977,76.226641
6,28,11,107.109054,143.37550099999999,180.35823000000002
6,28,12,90.90117,121.16909799999999,152.65405900000002
6,28,13,54.128991,71.635345,90.63089599999999
6,28,14,62.488078,82.81254200000001,104.64573
6,28,15,74.078452,98.414896,124.226412
6,28,16,56.794625999999994,75.212424,95.128481
6,28,17,36.349699,47.960917,60.789197
6,28,18,11.537753,15.166641,19.298403999999998
6,28,19,1.1695609999999999,1.5312080000000001,1.9761980000000001
6,28,20,0.0,0.0,0.0
6,28,21,0.0,0.0,0.0
6,28,22,0.0,0.0,0.0
6,28,23,0.0,0.0,0.0
6,29,0,0.0,0.0,0.0
6,29,1,0.0,0.0,0.0
6,29,2,0.0,0.0,0.0
6,29,3,0.0,0.0,0.0
6,29,4,0.0,0.0,0.0
6,29,5,-0.0,-0.0,-0.0
6,29,6,4.254492,5.577274,7.092421
6,29,7,9.399013,12.332411,15.643450000000001
6,29,8,29.943024,39.390188,49.789474999999996
6,29,9,40.153033,52.908468,66.81636599999999
6,29,10,66.242449,87.665379,110.411234
6,29,11,78.42088199999999,104.047196,130.930563
6,29,12,74.08339,98.246883,123.731054
6,29,13,94.064708,125.268414,157.462695
6,29,14,114.958556,153.9184,193.151582
6,29,15,100.471171,134.05776699999998,168.455692
6,29,16,79.640745,105.822362,133.27917000000002
6,29,17,52.995352,70.052723,88.440557
6,29,18,21.826966,28.70886,36.361470000000004
6,29,19,2.655984,3.479626,4.435757
6,29,20,0.0,0.0,0.0
6,29,21,0.0,0.0,0.0
6,29,22,0.0,0.0,0.0
6,29,23,0.0,0.0,0.0
6,30,0,0.0,0.0,0.0
6,30,1,0.0,0.0,0.0
6,30,2,0.0,0.0,0.0
6,30,3,0.0,0.0,0.0
6,30,4,0.0,0.0,0.0
6,30,5,-0.0,-0.0,-0.0
6,30,6,6.964084,9.13332,11.589061
6,30,7,29.809652,39.22606,49.58250099999999
6,30,8,59.483287,78.724126,99.329231
6,30,9,76.840682,102.085505,128.63722900000002
6,30,10,101.016004,134.898624,169.583225
6,30,11,112.584533,150.844005,189.462
6,30,12,59.808184999999995,79.22032300000001,100.06403599999999
6,30,13,115.25005800000001,154.806444,194.57196
6,30,14,83.006065,110.569419,139.426413
6,30,15,76.385162,101.574749,128.156141
6,30,16,75.21858,99.967589,126.127409
6,30,17,49.679593999999994,65.677149,83.048321
6,30,18,20.974364,27.59918,35.010267
6,30,19,4.5465219999999995,5.968855,7.613845
6,30,20,0.0,0.0,0.0
6,30,21,0.0,0.0,0.0
6,30,22,0.0,0.0,0.0
6,30,23,0.0,0.0,0.0
7,1,0,0.0,0.0,0.0
7,1,1,0.0,0.0,0.0
7,1,2,0.0,0.0,0.0
7,1,3,0.0,0.0,0.0
7,1,4,0.0,0.0,0.0
7,1,5,-0.0,-0.0,-0.0
7,1,6,-0.0,-0.0,-0.0
7,1,7,27.994612,36.855958,46.678542
7,1,8,53.401468,70.63784799999999,89.29563
7,1,9,75.975894,100.975636,127.396134
7,1,10,93.157993,124.337689,156.650625
7,1,11,105.10491499999999,140.776973,177.20786900000002
7,1,12,109.977731,147.608226,185.792348
7,1,13,65.284565,86.702764,109.68107499999999
7,1,14,88.178898,117.775971,148.671007
7,1,15,65.413989,86.882316,109.896457
7,1,16,61.136499,81.12171000000001,102.63770600000001
7,1,17,43.82642,57.95402,73.46161199999999
7,1,18,20.549559000000002,27.060830999999997,34.390477
7,1,19,4.495679,5.90426,7.5390429999999995
7,1,20,0.0,0.0,0.0
7,1,21,0.0,0.0,0.0
7,1,22,0.0,0.0,0.0
7,1,23,0.0,0.0,0.0
7,2,0,0.0,0.0,0.0
7,2,1,0.0,0.0,0.0
7,2,2,0.0,0.0,0.0
7,2,3,0.0,0.0,0.0
7,2,4,0.0,0.0,0.0
7,2,5,-0.0,-0.0,-0.0
7,2,6,7.948471,10.437448,13.272763000000001
7,2,7,27.385219,36.072763,45.7265
7,2,8,51.540282,68.224969,86.348885
7,2,9,46.907489999999996,62.064516000000005,78.643038
7,2,10,89.19052400000001,119.295259,150.638716
7,2,11,100.186773,134.499446,169.68021599999997
7,2,12,87.171137,116.60796400000001,147.33848
7,2,13,104.34098399999999,140.389838,177.15486199999998
7,2,14,82.401275,110.132293,139.282972
7,2,15,77.706152,103.709279,131.216425
7,2,16,67.369977,89.671876,113.57354099999999
7,2,17,45.371127,60.070566,76.217927
7,2,18,20.80158,27.410418,34.867284
7,2,19,4.315503,5.669723,7.2483010000000005
7,2,20,0.0,0.0,0.0
7,2,21,0.0,0.0,0.0
7,2,22,0.0,0.0,0.0
7,2,23,0.0,0.0,0.0
7,3,0,0.0,0.0,0.0
7,3,1,0.0,0.0,0.0
7,3,2,0.0,0.0,0.0
7,3,3,0.0,0.0,0.0
7,3,4,0.0,0.0,0.0
7,3,5,-0.0,-0.0,-0.0
7,3,6,6.342011,8.325947,10.595894
7,3,7,28.345084999999997,37.337817,47.316829
7,3,8,54.215881,71.782597,90.805874
7,3,9,75.99008500000001,101.136407,127.76995699999999
7,3,10,90.94684299999999,121.467575,153.23431599999998
7,3,11,86.74986299999999,115.75707799999999,146.12264000000002
7,3,12,106.44788199999999,142.79484200000002,179.919232
7,3,13,108.842186,146.053076,183.953356
7,3,14,100.92595299999999,135.155458,170.41201500000003
7,3,15,87.57704700000001,116.84067900000001,147.48000399999998
7,3,16,67.406346,89.532606,113.26007000000001
7,3,17,44.917798000000005,59.39625,75.307731
7,3,18,16.518978999999998,21.739693,27.661009
7,3,19,2.796507,3.671733,4.705299
7,3,20,0.0,0.0,0.0
7,3,21,0.0,0.0,0.0
7,3,22,0.0,0.0,0.0
7,3,23,0.0,0.0,0.0
7,4,0,0.0,0.0,0.0
7,4,1,0.0,0.0,0.0
7,4,2,0.0,0.0,0.0
7,4,3,0.0,0.0,0.0
7,4,4,0.0,0.0,0.0
7,4,5,-0.0,-0.0,-0.0
7,4,6,7.136986,9.37362,11.936866
7,4,7,27.111811000000003,35.706046,45.283286999999994
7,4,8,53.175101999999995,70.349098,88.992277
7,4,9,76.430998,101.592886,128.23448299999998
7,4,10,94.045071,125.515231,158.17617800000002
7,4,11,105.855572,141.707797,178.39710300000002
7,4,12,110.95971,148.79977499999998,187.281076
7,4,13,109.239798,146.429594,184.334092
7,4,14,71.10621400000001,94.49405499999999,119.460309
7,4,15,72.571692,96.479155,121.959826
7,4,16,38.213692,50.463463000000004,64.024292
7,4,17,10.294561999999999,13.538709999999998,17.261319
7,4,18,17.550484,23.096865,29.375757
7,4,19,2.687551,3.528256,4.52235
7,4,20,0.0,0.0,0.0
7,4,21,0.0,0.0,0.0
7,4,22,0.0,0.0,0.0
7,4,23,0.0,0.0,0.0
7,5,0,0.0,0.0,0.0
7,5,1,0.0,0.0,0.0
7,5,2,0.0,0.0,0.0
7,5,3,0.0,0.0,0.0
7,5,4,0.0,0.0,0.0
7,5,5,-0.0,-0.0,-0.0
7,5,6,5.265968,6.912986,8.810437
7,5,7,-0.0,-0.0,-0.0
7,5,8,8.818954,11.587800999999999,14.756668
7,5,9,69.460429,92.143295,116.308571
7,5,10,95.703894,127.687539,160.779283
7,5,11,107.504986,143.874412,180.98301999999998
7,5,12,112.421527,150.706327,189.536737
7,5,13,110.40428,148.01433799999998,186.265611
7,5,14,102.21108500000001,136.792758,172.326599
7,5,15,25.327589,33.374743,42.407292999999996
7,5,16,1.797204,2.359217,3.0395529999999997
7,5,17,44.772683,59.202352,75.035496
7,5,18,18.82821,24.789806000000002,31.521334
7,5,19,4.459409,5.857541,7.483064000000001
7,5,20,0.0,0.0,0.0
7,5,21,0.0,0.0,0.0
7,5,22,0.0,0.0,0.0
7,5,23,0.0,0.0,0.0
7,6,0,0.0,0.0,0.0
7,6,1,0.0,0.0,0.0
7,6,2,0.0,0.0,0.0
7,6,3,0.0,0.0,0.0
7,6,4,0.0,0.0,0.0
7,6,5,-0.0,-0.0,-0.0
7,6,6,5.640777,7.404845999999999,9.430676
7,6,7,3.655294,4.797853,6.1286700000000005
7,6,8,34.269537,45.170968,57.211510000000004
7,6,9,74.310024,98.671857,124.46721099999999
7,6,10,65.71688400000001,87.139478,110.05321
7,6,11,102.727837,137.35120999999998,172.852891
7,6,12,108.367609,145.161189,182.633181
7,6,13,109.581988,146.831248,184.710032
7,6,14,87.52623200000001,116.661844,147.105301
7,6,15,88.284449,117.696471,148.40582199999997
7,6,16,65.298411,86.638917,109.520767
7,6,17,43.304373,57.211574,72.47495500000001
7,6,18,19.994381,26.315341,33.430177
7,6,19,4.405506999999999,5.784839,7.385944
7,6,20,0.0,0.0,0.0
7,6,21,0.0,0.0,0.0
7,6,22,0.0,0.0,0.0
7,6,23,0.0,0.0,0.0
7,7,0,0.0,0.0,0.0
7,7,1,0.0,0.0,0.0
7,7,2,0.0,0.0,0.0
7,7,3,0.0,0.0,0.0
7,7,4,0.0,0.0,0.0
7,7,5,-0.0,-0.0,-0.0
7,7,6,6.700881000000001,8.799057000000001,11.203284
7,7,7,26.601204000000003,35.026376,44.409582
7,7,8,33.310218,43.904682,55.630365
7,7,9,59.510236,78.78859200000001,99.549092
7,7,10,73.67220900000001,97.816374,123.435651
7,7,11,29.759506000000002,39.222023,49.770351000000005
7,7,12,70.59353999999999,93.719145,118.378686
7,7,13,96.992214,129.492682,163.104048
7,7,14,94.589747,126.282147,159.169545
7,7,15,55.171584,73.057299,92.464242
7,7,16,59.388847,78.716291,99.594155
7,7,17,45.755482,60.486971,76.627943
7,7,18,20.250297,26.659012999999998,33.878941
7,7,19,4.075399,5.35205,6.839474
7,7,20,0.0,0.0,0.0
7,7,21,0.0,0.0,0.0
7,7,22,0.0,0.0,0.0
7,7,23,0.0,0.0,0.0
7,8,0,0.0,0.0,0.0
7,8,1,0.0,0.0,0.0
7,8,2,0.0,0.0,0.0
7,8,3,0.0,0.0,0.0
7,8,4,0.0,0.0,0.0
7,8,5,-0.0,-0.0,-0.0
7,8,6,5.675521,7.452033999999999,9.494887
7,8,7,25.910491,34.118566,43.268738
7,8,8,43.432393,57.353444,72.597325
7,8,9,67.354501,89.345135,112.828269
7,8,10,84.208107,112.129476,141.400892
7,8,11,95.988587,128.231705,161.573643
7,8,12,111.739485,149.864821,188.512028
7,8,13,110.664595,148.321211,186.562391
7,8,14,31.303364000000002,41.27252,52.368118
7,8,15,17.282456,22.737962,28.908414
7,8,16,3.1770709999999998,4.171888,5.341464
7,8,17,4.13302,5.428799,6.940456
7,8,18,2.9236500000000003,3.838129,4.914524999999999
7,8,19,-0.0,-0.0,-0.0
7,8,20,0.0,0.0,0.0
7,8,21,0.0,0.0,0.0
7,8,22,0.0,0.0,0.0
7,8,23,0.0,0.0,0.0
7,9,0,0.0,0.0,0.0
7,9,1,0.0,0.0,0.0
7,9,2,0.0,0.0,0.0
7,9,3,0.0,0.0,0.0
7,9,4,0.0,0.0,0.0
7,9,5,-0.0,-0.0,-0.0
7,9,6,5.813682,7.632895,9.720923
7,9,7,12.393244000000001,16.284705,20.690938
7,9,8,11.426932,15.012758,19.079060000000002
7,9,9,24.26109,31.932582,40.493138
7,9,10,33.155498,43.710588,55.386209
7,9,11,46.193495000000006,61.052594,77.26159
7,9,12,36.629925,48.34987,61.284381
7,9,13,28.68859,37.82519799999999,48.001777000000004
7,9,14,7.170406,9.42456,12.021003
7,9,15,14.117233,18.570487,23.627883999999998
7,9,16,8.936703999999999,11.745325000000001,14.960393
7,9,17,0.329989,0.426618,0.568422
7,9,18,15.157388999999998,19.931148,25.322567
7,9,19,0.743013,0.9695560000000001,1.2586030000000001
7,9,20,0.0,0.0,0.0
7,9,21,0.0,0.0,0.0
7,9,22,0.0,0.0,0.0
7,9,23,0.0,0.0,0.0
7,10,0,0.0,0.0,0.0
7,10,1,0.0,0.0,0.0
7,10,2,0.0,0.0,0.0
7,10,3,0.0,0.0,0.0
7,10,4,0.0,0.0,0.0
7,10,5,-0.0,-0.0,-0.0
7,10,6,5.872381000000001,7.7088980000000005,9.816568
7,10,7,24.764217000000002,32.5886,41.300819000000004
7,10,8,25.264884,33.244157,42.124118
7,10,9,32.052892,42.213305,53.434104
7,10,10,58.079432000000004,76.816063,96.965803
7,10,11,70.690522,93.722072,118.179891
7,10,12,28.79335,37.921057999999995,48.071095
7,10,13,41.832834000000005,55.201259,69.855283
7,10,14,87.48776600000001,116.37817299999999,146.521696
7,10,15,67.80726200000001,89.838146,113.307625
7,10,16,53.131375999999996,70.205672,88.664421
7,10,17,49.853784,65.834888,83.156511
7,10,18,7.634265,10.023211,12.749642
7,10,19,3.391801,4.448259,5.673277
7,10,20,0.0,0.0,0.0
7,10,21,0.0,0.0,0.0
7,10,22,0.0,0.0,0.0
7,10,23,0.0,0.0,0.0
7,11,0,0.0,0.0,0.0
7,11,1,0.0,0.0,0.0
7,11,2,0.0,0.0,0.0
7,11,3,0.0,0.0,0.0
7,11,4,0.0,0.0,0.0
7,11,5,-0.0,-0.0,-0.0
7,11,6,4.2158299999999995,5.526801000000001,7.028020000000001
7,11,7,28.463703000000002,37.433721,47.317893
7,11,8,60.266561,79.633798,100.324091
7,11,9,85.746731,113.818923,143.054868
7,11,10,105.434934,140.51285099999998,176.292847
7,11,11,118.32465300000001,158.16020999999998,198.215742
7,11,12,124.41271499999999,166.529469,208.333333
7,11,13,121.78381,163.007115,204.289569
7,11,14,113.122864,151.15852299999997,189.63546100000002
7,11,15,98.21595699999999,130.849762,164.431641
7,11,16,76.628052,101.683088,128.087103
7,11,17,1.012613,1.323674,1.7081279999999999
7,11,18,13.765317999999999,18.084445,22.951203
7,11,19,3.9660390000000003,5.202832,6.63112
7,11,20,0.0,0.0,0.0
7,11,21,0.0,0.0,0.0
7,11,22,0.0,0.0,0.0
7,11,23,0.0,0.0,0.0
7,12,0,0.0,0.0,0.0
7,12,1,0.0,0.0,0.0
7,12,2,0.0,0.0,0.0
7,12,3,0.0,0.0,0.0
7,12,4,0.0,0.0,0.0
7,12,5,-0.0,-0.0,-0.0
7,12,6,5.026898,6.593085,8.382541999999999
7,12,7,27.020425,35.552913999999994,44.987043
7,12,8,55.4938,73.376812,92.62085400000001
7,12,9,79.95041099999999,106.22376700000001,133.787558
7,12,10,100.494731,134.087671,168.51602799999998
7,12,11,79.446553,105.542395,132.94687100000002
7,12,12,118.804878,159.294243,199.90737
7,12,13,88.77345,118.208496,148.81566800000002
7,12,14,84.520528,112.468569,141.67012899999997
7,12,15,96.20428299999999,128.386972,161.562589
7,12,16,75.699574,100.580667,126.846265
7,12,17,50.137264,66.28136500000001,83.78766099999999
7,12,18,21.131156,27.798422,35.237462
7,12,19,3.40336,4.463185999999999,5.690318
7,12,20,0.0,0.0,0.0
7,12,21,0.0,0.0,0.0
7,12,22,0.0,0.0,0.0
7,12,23,0.0,0.0,0.0
7,13,0,0.0,0.0,0.0
7,13,1,0.0,0.0,0.0
7,13,2,0.0,0.0,0.0
7,13,3,0.0,0.0,0.0
7,13,4,0.0,0.0,0.0
7,13,5,-0.0,-0.0,-0.0
7,13,6,4.511443,5.915832,7.521724
7,13,7,27.870101,36.675973,46.392777
7,13,8,58.413633999999995,77.304599,97.558846
7,13,9,82.439402,109.717788,138.248964
7,13,10,99.839273,133.534709,168.05506400000002
7,13,11,111.171004,149.23506400000002,187.662405
7,13,12,116.15046400000001,156.225741,196.411189
7,13,13,115.453603,155.208987,195.12751500000002
7,13,14,107.840405,144.694317,182.107213
7,13,15,94.81550999999999,126.703547,159.620153
7,13,16,75.386659,100.262079,126.54923699999999
7,13,17,50.062068,66.214033,83.750816
7,13,18,20.694688,27.234089,34.552765
7,13,19,3.190786,4.184786,5.339761
7,13,20,0.0,0.0,0.0
7,13,21,0.0,0.0,0.0
7,13,22,0.0,0.0,0.0
7,13,23,0.0,0.0,0.0
7,14,0,0.0,0.0,0.0
7,14,1,0.0,0.0,0.0
7,14,2,0.0,0.0,0.0
7,14,3,0.0,0.0,0.0
7,14,4,0.0,0.0,0.0
7,14,5,-0.0,-0.0,-0.0
7,14,6,5.731617,7.518229,9.554066
7,14,7,27.422665000000002,36.082183,45.652237
7,14,8,55.931402,73.965773,93.364311
7,14,9,79.35191999999999,105.48998399999999,132.968732
7,14,10,98.19690700000001,131.120269,164.999942
7,14,11,109.498886,146.656575,184.37827299999998
7,14,12,86.490568,115.22025199999999,145.20631400000002
7,14,13,113.166855,151.821818,190.87659200000002
7,14,14,105.858958,141.784036,178.41950599999998
